condition,record,status,channel,old_gain,new_gain,valid_gains
"('earndb', 'N4', 1000, 75)",N4_evoked_raw_75_F1_R2,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0]"
"('earndb', 'N4', 1000, 75)",N4_evoked_raw_75_F1_R4,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0]"
"('earndb', 'N4', 1000, 75)",N4_evoked_raw_75_F1_R6,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0]"
"('earndb', 'N4', 4000, 75)",N4_evoked_raw_75_F4_R2,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0]"
"('earndb', 'N4', 1000, 80)",N4_evoked_raw_80_F1_R2,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0]"
"('earndb', 'N4', 1000, 80)",N4_evoked_raw_80_F1_R4,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0]"
"('earndb', 'N4', 4000, 80)",N4_evoked_raw_80_F4_R1,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 4000, 80)",N4_evoked_raw_80_F4_R3,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 4000, 80)",N4_evoked_raw_80_F4_R5,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 1000, 85)",N4_evoked_raw_85_F1_R1,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 1000, 85)",N4_evoked_raw_85_F1_R3,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 4000, 85)",N4_evoked_raw_85_F4_R2,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0]"
"('earndb', 'N4', 4000, 85)",N4_evoked_raw_85_F4_R4,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0]"
"('earndb', 'N4', 1000, 90)",N4_evoked_raw_90_F1_R2,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0]"
"('earndb', 'N4', 4000, 90)",N4_evoked_raw_90_F4_R1,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 4000, 90)",N4_evoked_raw_90_F4_R3,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 1000, 95)",N4_evoked_raw_95_F1_R1,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 1000, 95)",N4_evoked_raw_95_F1_R3,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N4', 4000, 95)",N4_evoked_raw_95_F4_R2,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N5', 1000, 100)",N5_evoked_raw_100_F1_R2,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N5', 1000, 100)",N5_evoked_raw_100_F1_R4,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N5', 1000, 100)",N5_evoked_raw_100_F1_R6,corrected,1,0.01,21474836480.0,[21474836480.0]
"('earndb', 'N5', 4000, 100)",N5_evoked_raw_100_F4_R1,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0, 21474836480.0]"
"('earndb', 'N5', 4000, 100)",N5_evoked_raw_100_F4_R3,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0, 21474836480.0]"
"('earndb', 'N5', 4000, 100)",N5_evoked_raw_100_F4_R5,corrected,1,0.01,21474836480.0,"[21474836480.0, 21474836480.0, 21474836480.0, 21474836480.0]"
